Date Finished, Nodes, Degree, Dir, Path, Cluster, Tranvity
03-20-21_16:59:41, 64, 6.0, Adjacency/64/6/M106.npy, 2.9499007936507935, 0.2875, 0.2875
03-20-21_16:59:41, 64, 6.0, Adjacency/64/6/M107.npy, 2.9895833333333335, 0.3374999999999999, 0.3375
03-20-21_16:59:41, 64, 6.0, Adjacency/64/6/M108.npy, 2.9930555555555554, 0.31874999999999987, 0.31875
03-20-21_16:59:41, 64, 6.0, Adjacency/64/6/M109.npy, 2.9955357142857144, 0.31874999999999976, 0.31875
03-20-21_16:59:41, 64, 6.0, Adjacency/64/6/M110.npy, 3.001984126984127, 0.303125, 0.303125
03-20-21_16:59:41, 64, 6.0, Adjacency/64/6/M111.npy, 3.0198412698412698, 0.2999999999999999, 0.3
03-20-21_16:59:41, 64, 6.0, Adjacency/64/6/M112.npy, 3.0396825396825395, 0.3124999999999999, 0.3125
03-20-21_16:59:41, 64, 6.0, Adjacency/64/6/M113.npy, 3.072420634920635, 0.3499999999999999, 0.35
03-20-21_16:59:41, 64, 6.0, Adjacency/64/6/M114.npy, 3.075892857142857, 0.3249999999999998, 0.325
03-20-21_16:59:41, 64, 6.0, Adjacency/64/6/M115.npy, 3.095734126984127, 0.3312499999999998, 0.33125
03-20-21_16:59:41, 64, 6.0, Adjacency/64/6/M116.npy, 3.144345238095238, 0.3687499999999999, 0.36875
03-20-21_16:59:41, 64, 6.0, Adjacency/64/6/M117.npy, 3.1448412698412698, 0.31874999999999987, 0.31875
03-20-21_16:59:41, 64, 6.0, Adjacency/64/6/M118.npy, 3.168154761904762, 0.34062499999999973, 0.340625
03-20-21_16:59:41, 64, 6.0, Adjacency/64/6/M119.npy, 3.1805555555555554, 0.3156249999999998, 0.315625
03-20-21_16:59:41, 64, 6.0, Adjacency/64/6/M120.npy, 3.1884920634920637, 0.3281249999999997, 0.328125
03-20-21_16:59:41, 64, 6.0, Adjacency/64/6/M121.npy, 3.2589285714285716, 0.33749999999999974, 0.3375
03-20-21_16:59:41, 64, 6.0, Adjacency/64/6/M122.npy, 3.269345238095238, 0.3812499999999999, 0.38125
03-20-21_16:59:41, 64, 6.0, Adjacency/64/6/M123.npy, 3.294642857142857, 0.3312499999999998, 0.33125
03-20-21_16:59:41, 64, 6.0, Adjacency/64/6/M124.npy, 3.304563492063492, 0.3406249999999998, 0.340625
03-20-21_16:59:41, 64, 6.0, Adjacency/64/6/M125.npy, 3.3293650793650795, 0.3562499999999996, 0.35625
03-20-21_16:59:41, 64, 6.0, Adjacency/64/6/M126.npy, 3.3412698412698414, 0.35312499999999963, 0.353125
03-20-21_16:59:41, 64, 6.0, Adjacency/64/6/M127.npy, 3.404265873015873, 0.3499999999999998, 0.35
03-20-21_16:59:41, 64, 6.0, Adjacency/64/6/M128.npy, 3.4072420634920637, 0.34999999999999976, 0.35
03-20-21_16:59:41, 64, 6.0, Adjacency/64/6/M129.npy, 3.4211309523809526, 0.3374999999999998, 0.3375
03-20-21_16:59:41, 64, 6.0, Adjacency/64/6/M130.npy, 3.424107142857143, 0.38437499999999986, 0.384375
03-20-21_16:59:41, 64, 6.0, Adjacency/64/6/M131.npy, 3.4370039682539684, 0.3593749999999996, 0.359375
03-20-21_16:59:41, 64, 6.0, Adjacency/64/6/M132.npy, 3.4598214285714284, 0.3718749999999995, 0.371875
03-20-21_16:59:41, 64, 6.0, Adjacency/64/6/M133.npy, 3.5639880952380953, 0.35624999999999973, 0.35625
03-20-21_16:59:41, 64, 6.0, Adjacency/64/6/M134.npy, 3.574404761904762, 0.39375, 0.39375
03-20-21_16:59:41, 64, 6.0, Adjacency/64/6/M135.npy, 3.5793650793650795, 0.3624999999999998, 0.3625
03-20-21_16:59:41, 64, 6.0, Adjacency/64/6/M136.npy, 3.5873015873015874, 0.37187499999999973, 0.371875
03-20-21_16:59:41, 64, 6.0, Adjacency/64/6/M137.npy, 3.5982142857142856, 0.36562499999999964, 0.365625
03-20-21_16:59:41, 64, 6.0, Adjacency/64/6/M138.npy, 3.6140873015873014, 0.38124999999999953, 0.38125
03-20-21_16:59:41, 64, 6.0, Adjacency/64/6/M139.npy, 3.691468253968254, 0.3593749999999997, 0.359375
03-20-21_16:59:41, 64, 6.0, Adjacency/64/6/M140.npy, 3.6959325396825395, 0.42187499999999994, 0.421875
03-20-21_16:59:41, 64, 6.0, Adjacency/64/6/M141.npy, 3.6999007936507935, 0.38124999999999976, 0.38125
03-20-21_16:59:41, 64, 6.0, Adjacency/64/6/M142.npy, 3.720734126984127, 0.3999999999999997, 0.4
03-20-21_16:59:41, 64, 6.0, Adjacency/64/6/M143.npy, 3.7385912698412698, 0.38749999999999957, 0.3875
03-20-21_16:59:41, 64, 6.0, Adjacency/64/6/M144.npy, 3.744047619047619, 0.4124999999999995, 0.4125
03-20-21_16:59:41, 64, 6.0, Adjacency/64/6/M145.npy, 3.7881944444444446, 0.3937499999999999, 0.39375
03-20-21_16:59:41, 64, 6.0, Adjacency/64/6/M146.npy, 3.8115079365079363, 0.3781249999999996, 0.378125
03-20-21_16:59:41, 64, 6.0, Adjacency/64/6/M147.npy, 3.8154761904761907, 0.4249999999999999, 0.425
03-20-21_16:59:41, 64, 6.0, Adjacency/64/6/M148.npy, 3.8194444444444446, 0.4187499999999995, 0.41875
03-20-21_16:59:41, 64, 6.0, Adjacency/64/6/M149.npy, 3.8685515873015874, 0.4187499999999997, 0.41875
03-20-21_16:59:41, 64, 6.0, Adjacency/64/6/M150.npy, 3.8705357142857144, 0.4281249999999995, 0.428125
03-20-21_16:59:41, 64, 6.0, Adjacency/64/6/M151.npy, 3.9166666666666665, 0.3999999999999997, 0.4
03-20-21_16:59:41, 64, 6.0, Adjacency/64/6/M152.npy, 3.919642857142857, 0.43437499999999984, 0.434375
03-20-21_16:59:41, 64, 6.0, Adjacency/64/6/M153.npy, 3.923611111111111, 0.3843749999999996, 0.384375
03-20-21_16:59:41, 64, 6.0, Adjacency/64/6/M154.npy, 3.9811507936507935, 0.41249999999999987, 0.4125
03-20-21_16:59:41, 64, 6.0, Adjacency/64/6/M155.npy, 4.001488095238095, 0.43124999999999986, 0.43125
03-20-21_16:59:41, 64, 6.0, Adjacency/64/6/M156.npy, 4.002976190476191, 0.44374999999999953, 0.44375
